ticker,company,company_rank,combined_weight_pct,cik,event_et,event_utc,session,form,items,report_date,filing_date,accession,evidence_source,evidence,dev_from_median_min,time_outlier,nq_coverage,time_source,json_et_rejected
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2012-11-29 11:07:05,2012-11-29 16:07:05Z,intraday,8-K,"2.02,7.01,9.01",2012-11-29,2012-11-29,0001193125-12-485680,d446540dex991.htm|d446540d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",309.6,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2013-02-26 11:16:06,2013-02-26 16:16:06Z,intraday,8-K,"2.02,5.02,7.01,9.01",2013-02-26,2013-02-26,0001193125-13-076900,d491552dex991.htm|d491552dex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",300.6,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2013-05-29 12:14:57,2013-05-29 16:14:57Z,intraday,8-K,"2.02,9.01",2013-05-29,2013-05-29,0001193125-13-239469,d545789dex991.htm|d545789d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",241.8,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2013-08-27 12:12:20,2013-08-27 16:12:20Z,intraday,8-K,"2.02,7.01,9.01",2013-08-27,2013-08-27,0001193125-13-348271,d590070dex991.htm|d590070d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",244.4,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2013-12-04 11:07:00,2013-12-04 16:07:00Z,intraday,8-K,"2.02,7.01,9.01",2013-12-04,2013-12-04,0001193125-13-462098,d638924dex991.htm|d638924d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",309.7,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2014-02-25 11:32:38,2014-02-25 16:32:38Z,intraday,8-K,"2.02,7.01,9.01",2014-02-25,2014-02-25,0001193125-14-067352,d681942dex991.htm|d681942d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",284.1,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2014-05-29 12:12:09,2014-05-29 16:12:09Z,intraday,8-K,"2.02,2.05,8.01,9.01",2014-05-13,2014-05-29,0001193125-14-217232,d735435dex991.htm|d735435d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",244.6,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2014-08-28 16:08:01,2014-08-28 20:08:01Z,AMC,8-K,"2.02,7.01,9.01",2014-08-28,2014-08-28,0001193125-14-325339,d782347dex991.htm|d782347d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",8.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2014-08-28 12:08:01
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2014-12-03 16:31:36,2014-12-03 21:31:36Z,AMC,8-K,"2.02,7.01,9.01",2014-12-03,2014-12-03,0001193125-14-432272,d833200dex991.htm|d833200d8k.htm,"fin:eps,fin:net_income,fin:margin,item:2.02",14.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2014-12-03 11:31:36
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2015-02-25 16:23:07,2015-02-25 21:23:07Z,AMC,8-K,"2.02,7.01,9.01",2015-02-25,2015-02-25,0001193125-15-062590,d880780dex991.htm|d880780d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.4,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2015-02-25 11:23:07
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2015-05-28 07:24:11,2015-05-28 11:24:11Z,BMO,8-K,"2.02,8.01,9.01",2015-05-28,2015-05-28,0001193125-15-202757,d934860dex991.htm|d934860dex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",532.5,YES,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2015-05-28 03:24:11
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2015-08-26 12:20:36,2015-08-26 16:20:36Z,intraday,8-K,"2.02,7.01,9.01",2015-08-26,2015-08-26,0001193125-15-303298,d81424dex991.htm|d81424d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",236.1,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1441634,2015-12-02 16:05:08,2015-12-02 21:05:08Z,AMC,8-K,"2.02,7.01,9.01",2015-12-02,2015-12-02,0001193125-15-393209,d14324dex991.htm|d14324d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",11.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2015-12-02 11:05:08
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2016-03-03 16:07:38,2016-03-03 21:07:38Z,AMC,8-K,"2.02,2.05,7.01,8.01,9.01",2016-03-02,2016-03-03,0001193125-16-491591,d154373dex991.htm|d154373dex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",9.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2016-03-03 11:07:38
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2016-06-02 16:07:32,2016-06-02 20:07:32Z,AMC,8-K,"2.02,5.02,8.01,9.01",2016-05-31,2016-06-02,0001193125-16-611172,d193831dex991.htm|d193831d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",9.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2016-06-02 12:07:32
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2016-09-01 16:10:57,2016-09-01 20:10:57Z,AMC,8-K,"2.02,7.01,8.01,9.01",2016-09-01,2016-09-01,0001193125-16-699619,d223587dex991.htm|d223587d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",5.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2016-09-01 12:10:57
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2016-12-08 16:17:56,2016-12-08 21:17:56Z,AMC,8-K,"2.02,5.02,7.01,8.01,9.01",2016-12-06,2016-12-08,0001193125-16-788497,d310141dex991.htm|d310141d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.2,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2016-12-08 11:17:56
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2017-03-01 11:11:56,2017-03-01 16:11:56Z,intraday,8-K,"2.02,8.01,9.01",2017-03-01,2017-03-01,0001193125-17-065723,d351392dex991.htm|d351392d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",304.8,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2017-06-01 16:12:57,2017-06-01 20:12:57Z,AMC,8-K,"2.02,5.05,7.01,8.01,9.01",2017-05-31,2017-06-01,0001193125-17-191183,d392782dex991.htm|d392782d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",3.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2017-06-01 12:12:57
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2017-08-24 16:08:36,2017-08-24 20:08:36Z,AMC,8-K,"2.02,7.01,9.01",2017-08-24,2017-08-24,0001193125-17-266828,d438731dex991.htm|d438731d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",8.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2017-08-24 12:08:36
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2017-12-06 16:10:33,2017-12-06 21:10:33Z,AMC,8-K,"2.02,5.02,8.01,9.01",2017-12-04,2017-12-06,0001193125-17-362829,d506851dex991.htm|d506851d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2017-12-06 11:10:33
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2018-01-31 08:25:56,2018-01-31 13:25:56Z,BMO,8-K,"2.02,9.01",2018-01-31,2018-01-31,0001193125-18-026500,d496455dex991.htm|d496455d8k.htm,"fin:eps,fin:margin,item:2.02",470.8,YES,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2018-01-31 03:25:56
AVGO,Broadcom Inc. Common Stock,6,4.72,1649338,2018-03-15 16:08:03,2018-03-15 20:08:03Z,AMC,8-K,"2.02,8.01,9.01",2018-03-15,2018-03-15,0001193125-18-084031,d552102dex991.htm|d552102d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",8.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),2018-03-15 12:08:03
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2018-06-07 16:05:05,2018-06-07 20:05:05Z,AMC,8-K,"2.02,8.01,9.01",2018-06-07,2018-06-07,0001193125-18-186769,d589424dex991.htm|d589424d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",11.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2018-09-06 16:22:12,2018-09-06 20:22:12Z,AMC,8-K,"2.02,7.01,8.01,9.01",2018-09-06,2018-09-06,0001730168-18-000036,avgo-08052018x8kxex99.htm|avgo-08052018x8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",5.5,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2018-12-06 16:23:11,2018-12-06 21:23:11Z,AMC,8-K,"2.02,5.02,8.01,9.01",2018-12-06,2018-12-06,0001193125-18-343743,d665420dex991.htm|d665420dex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.5,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2019-03-14 16:23:33,2019-03-14 20:23:33Z,AMC,8-K,"2.02,5.05,8.01,9.01",2019-03-13,2019-03-14,0001193125-19-074832,d642515dex991.htm|d642515d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.8,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2019-06-13 16:23:31,2019-06-13 20:23:31Z,AMC,8-K,"2.02,5.02,8.01,9.01",2019-06-11,2019-06-13,0001193125-19-172516,d763344dex991.htm|d763344d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.8,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2019-09-12 16:25:03,2019-09-12 20:25:03Z,AMC,8-K,"2.02,8.01,9.01",2019-09-12,2019-09-12,0001193125-19-243919,d800073dex991.htm|d800073d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",8.3,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2019-12-12 16:39:14,2019-12-12 21:39:14Z,AMC,8-K,"2.02,5.02,8.01,9.01",2019-12-10,2019-12-12,0001193125-19-312797,d845915dex991.htm|d845915d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",22.5,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2020-03-12 16:23:24,2020-03-12 20:23:24Z,AMC,8-K,"2.02,8.01,9.01",2020-03-12,2020-03-12,0001193125-20-071608,d859221dex991.htm|d859221d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",6.7,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2020-06-04 16:29:23,2020-06-04 20:29:23Z,AMC,8-K,"2.02,8.01,9.01",2020-06-04,2020-06-04,0001730168-20-000099,avgo-05032020x8kxex99.htm|avgo-20200604.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",12.7,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2020-09-03 16:17:44,2020-09-03 20:17:44Z,AMC,8-K,"2.02,7.01,8.01,9.01",2020-09-03,2020-09-03,0001730168-20-000154,avgo-08022020x8kxex99.htm|avgo-20200903.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.0,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2020-12-10 16:19:56,2020-12-10 21:19:56Z,AMC,8-K,"2.02,7.01,8.01,9.01",2020-12-10,2020-12-10,0001730168-20-000201,avgo-11012020x8kxex99.htm|avgo-20201210.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",3.2,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2021-03-04 16:18:53,2021-03-04 21:18:53Z,AMC,8-K,"2.02,8.01,9.01",2021-03-04,2021-03-04,0001730168-21-000026,avgo-01312021x8kxex99.htm|avgo-20210304.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.2,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2021-06-03 16:19:10,2021-06-03 20:19:10Z,AMC,8-K,"2.02,5.02,8.01,9.01",2021-06-02,2021-06-03,0001730168-21-000110,avgo-05022021x8kxex99.htm|ex101accelerationofexecuti.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.5,,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2021-09-02 16:18:04,2021-09-02 20:18:04Z,AMC,8-K,"2.02,8.01,9.01",2021-09-02,2021-09-02,0001730168-21-000121,avgo-08012021x8kxex99.htm|avgo-20210902.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2021-12-09 16:26:54,2021-12-09 21:26:54Z,AMC,8-K,"2.02,8.01,9.01",2021-12-09,2021-12-09,0001730168-21-000148,avgo-10312021x8kxex99.htm|avgo-20211209.htm,"fin:eps,fin:net_income,fin:revenue,item:2.02",10.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2022-03-03 16:18:22,2022-03-03 21:18:22Z,AMC,8-K,"2.02,8.01,9.01",2022-03-03,2022-03-03,0001730168-22-000015,avgo-01302022x8kxex99.htm|avgo-20220303.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2022-05-26 07:28:34,2022-05-26 11:28:34Z,BMO,8-K,"2.02,8.01,9.01",2022-05-26,2022-05-26,0001193125-22-160304,d262320dex991.htm|d262320d8k.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",528.1,YES,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2022-09-01 16:26:00,2022-09-01 20:26:00Z,AMC,8-K,"2.02,8.01,9.01",2022-09-01,2022-09-01,0001730168-22-000091,avgo-07312022x8kxex99.htm|avgo-20220901.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",9.3,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2022-12-08 16:21:25,2022-12-08 21:21:25Z,AMC,8-K,"2.02,8.01,9.01",2022-12-08,2022-12-08,0001730168-22-000110,avgo-10302022x8kxex99.htm|avgo-20221208.htm,"fin:eps,fin:net_income,fin:revenue,item:2.02",4.7,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2023-03-02 16:16:43,2023-03-02 21:16:43Z,AMC,8-K,"2.02,8.01,9.01",2023-03-02,2023-03-02,0001730168-23-000004,avgo-01292023x8kxex99.htm|avgo-20230302.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",0.0,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2023-06-01 16:17:30,2023-06-01 20:17:30Z,AMC,8-K,"2.02,8.01,9.01",2023-06-01,2023-06-01,0001730168-23-000062,avgo-04302023x8kxex99.htm|avgo-20230601.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",0.8,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2023-08-31 17:18:57,2023-08-31 21:18:57Z,AMC,8-K,"2.02,8.01,9.01",2023-08-31,2023-08-31,0001730168-23-000074,avgo-07302023x8kxex99.htm|avgo-20230831.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",62.2,YES,in_span_no_bar,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2023-12-07 16:18:51,2023-12-07 21:18:51Z,AMC,8-K,"2.02,2.05,8.01,9.01",2023-12-07,2023-12-07,0001730168-23-000093,avgo-10292023x8kxex99.htm|avgo-20231207.htm,"fin:eps,fin:net_income,fin:revenue,item:2.02",2.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2024-03-07 16:18:09,2024-03-07 21:18:09Z,AMC,8-K,"2.02,8.01,9.01",2024-03-07,2024-03-07,0001730168-24-000012,avgo-02042024x8kxex99.htm|avgo-20240307.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",1.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2024-06-12 16:19:05,2024-06-12 20:19:05Z,AMC,8-K,"2.02,8.01,9.01",2024-06-12,2024-06-12,0001730168-24-000077,avgo-05052024x8kxex99.htm|avgo-20240612.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2024-09-05 16:21:56,2024-09-05 20:21:56Z,AMC,8-K,"2.02,8.01,9.01",2024-09-05,2024-09-05,0001730168-24-000095,avgo-08042024x8kxex99.htm|avgo-20240905.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",5.2,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2024-12-12 16:23:06,2024-12-12 21:23:06Z,AMC,8-K,"2.02,8.01,9.01",2024-12-12,2024-12-12,0001730168-24-000125,avgo-11032024x8kxex99.htm|avgo-20241212.htm,"fin:eps,fin:net_income,fin:revenue,item:2.02",6.4,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2025-03-06 16:19:37,2025-03-06 21:19:37Z,AMC,8-K,"2.02,8.01,9.01",2025-03-06,2025-03-06,0001730168-25-000009,avgo-02022025x8kxex99.htm|avgo-20250306.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",2.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2025-06-05 16:27:02,2025-06-05 20:27:02Z,AMC,8-K,"2.02,8.01,9.01",2025-06-05,2025-06-05,0001730168-25-000061,avgo-05042025x8kxex99.htm|avgo-20250605.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",10.3,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2025-09-04 16:19:50,2025-09-04 20:19:50Z,AMC,8-K,"2.02,8.01,9.01",2025-09-04,2025-09-04,0001730168-25-000094,avgo-08032025x8kxex99.htm|avgo-20250904.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",3.1,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2025-12-11 16:17:37,2025-12-11 21:17:37Z,AMC,8-K,"2.02,8.01,9.01",2025-12-11,2025-12-11,0001730168-25-000116,avgo-11022025x8kxex99.htm|avgo-20251211.htm,"fin:eps,fin:net_income,fin:revenue,item:2.02",0.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2026-03-04 16:16:10,2026-03-04 21:16:10Z,AMC,8-K,"2.02,8.01,9.01",2026-03-04,2026-03-04,0001730168-26-000011,avgo-02012026x8kxex99.htm|avgo-20260304.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",0.6,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
AVGO,Broadcom Inc. Common Stock,6,4.72,1730168,2026-06-03 16:21:35,2026-06-03 20:21:35Z,AMC,8-K,"2.02,8.01,9.01",2026-06-03,2026-06-03,0001730168-26-000051,avgo-05032026x8kxex99.htm|avgo-20260603.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",4.9,,bar_present,EDGAR SGML ACCEPTANCE-DATETIME (Eastern),
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2010-07-15 16:02:44,2010-07-15 20:02:44Z,AMC,8-K,"2.02,8.01,9.01",2010-07-15,2010-07-15,0001193125-10-159465,dex991.htm|dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",1.1,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2010-10-14 16:06:36,2010-10-14 20:06:36Z,AMC,8-K,"2.02,8.01,9.01",2010-10-14,2010-10-14,0001193125-10-229504,dex991.htm|dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",5.0,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2011-01-20 16:01:06,2011-01-20 21:01:06Z,AMC,8-K,"2.02,5.02,8.01,9.01",2011-01-19,2011-01-20,0001193125-11-011026,dex991.htm|dex992.htm,"fin:eps,fin:net_income,fin:revenue,fin:margin,item:2.02",0.5,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2011-04-14 16:02:40,2011-04-14 20:02:40Z,AMC,8-K,"2.02,8.01,9.01",2011-04-14,2011-04-14,0001193125-11-097898,dex991.htm|dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",1.1,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2011-07-14 16:07:03,2011-07-14 20:07:03Z,AMC,8-K,"2.02,8.01,9.01",2011-07-14,2011-07-14,0001193125-11-188398,dex991.htm|dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",5.5,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2011-10-13 16:04:37,2011-10-13 20:04:37Z,AMC,8-K,"2.02,8.01,9.01",2011-10-13,2011-10-13,0001193125-11-270520,d243180dex991.htm|d243180dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",3.0,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2012-01-19 16:03:06,2012-01-19 21:03:06Z,AMC,8-K,"2.02,8.01,9.01",2012-01-19,2012-01-19,0001193125-12-017008,d285258dex991.htm|d285258dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",1.5,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2012-04-12 16:08:51,2012-04-12 20:08:51Z,AMC,8-K,"2.02,8.01,9.01",2012-04-12,2012-04-12,0001193125-12-160666,d333341dex991.htm|d333341dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",7.2,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2012-07-19 16:03:58,2012-07-19 20:03:58Z,AMC,8-K,"2.02,8.01,9.01",2012-07-19,2012-07-19,0001193125-12-307446,d384790dex991.htm|d384790dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",2.4,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2012-10-18 12:30:00,2012-10-18 16:30:00Z,intraday,8-K,"2.02,8.01,9.01",2012-10-18,2012-10-18,0001193125-12-426975,d426664dex991.htm|d426664dex992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",211.6,YES,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
GOOGL,Alphabet Inc. Class A Common Stock,2,11.08,1288776,2013-01-22 16:01:30,2013-01-22 21:01:30Z,AMC,8-K,"2.02,8.01,9.01",2013-01-22,2013-01-22,0001288776-13-000006,goog20121231exhibit991.htm|goog20121231exhibit992.htm,"fin:eps,fin:net_income,fin:statements,fin:revenue,fin:margin,item:2.02",0.1,,bar_present,"UNRESOLVED — JSON acceptanceDateTime, treat as suspect",
